Desempleo,Mujer,EdadJun24,roa,tep_descripcion_clean,SinEduc,Primaria,Secundaria,Superior,apo_salario,Antiguedad,Nivel_Educacion,Genero
1,0,45,4.3188086,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,470.0,137,Primaria,Hombre
0,0,34,0.0,"NOTARIAS, (LOS REGITRADORES  SON PÚBLICOS)",0,0,0,1,460.0,48,Superior,Hombre
1,0,47,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,74,Primaria,Hombre
0,1,44,5.5949206,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1300.0,15,Superior,Mujer
1,1,45,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,465.0,1,Sin Educación,Mujer
0,1,32,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,550.0,16,Superior,Mujer
1,1,28,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1000.0,52,Secundaria,Mujer
0,1,38,3.1379662,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,998.0,60,Superior,Mujer
1,0,34,-0.16133998,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,463.0,34,Secundaria,Hombre
0,0,41,5.4873505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,16,Secundaria,Hombre
1,0,31,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,466.0,0,Primaria,Hombre
0,0,22,12.663739,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,9,Primaria,Hombre
0,1,53,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,123,Superior,Mujer
0,0,47,2.0697849,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,12,Secundaria,Hombre
1,1,24,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,5,Secundaria,Mujer
1,0,27,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,11,Secundaria,Hombre
0,0,33,12.489288,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,900.0,10,Sin Educación,Hombre
1,0,33,4.892487,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,635.0,45,Secundaria,Hombre
1,1,29,4.8155017,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,3,Primaria,Mujer
1,1,26,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,9,Superior,Mujer
0,0,26,7.5145674,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,42,Secundaria,Hombre
0,1,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,31,Superior,Mujer
0,0,35,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,461.0,13,Primaria,Hombre
1,1,36,3.7191427,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1600.0,16,Superior,Mujer
0,1,52,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,20,Superior,Mujer
1,1,41,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,486.0,31,Secundaria,Mujer
0,1,29,-2.1893024,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2000.0,14,Superior,Mujer
1,0,60,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,745.0,194,Secundaria,Hombre
1,0,33,7.442317,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1075.0,20,Superior,Hombre
0,1,41,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,824.0,83,Secundaria,Mujer
1,0,44,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,22,Secundaria,Hombre
1,0,26,1.9721832,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,8,Secundaria,Hombre
0,0,42,0.02137078,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,590.0,12,Primaria,Hombre
0,1,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2000.0,146,Superior,Mujer
1,1,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,77,Superior,Mujer
1,0,28,1.9861023,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,521.0,23,Secundaria,Hombre
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,73,Superior,Mujer
0,0,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,71,Superior,Hombre
0,1,48,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,35,Primaria,Mujer
0,0,36,0.6355582,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,41,Superior,Hombre
0,0,36,0.0,COOPERA  NO CONTROLADAS POR LA SUPERINTENDENCIA  DE BANCOS,0,0,0,1,603.0,131,Superior,Hombre
1,0,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,5,Secundaria,Hombre
1,0,20,5.4873505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Hombre
1,0,36,4.164076,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,9,Secundaria,Hombre
0,0,39,3.0747886,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,550.0,11,Primaria,Hombre
0,0,44,1.1232871,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,35,Secundaria,Hombre
0,0,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,801.0,25,Superior,Hombre
0,0,36,-1.538896,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,6,Secundaria,Hombre
1,0,20,7.9935403,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Hombre
0,1,52,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1000.0,93,Superior,Mujer
0,0,38,4.9860516,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,508.0,95,Primaria,Hombre
0,0,20,3.155199,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,6,Secundaria,Hombre
0,0,41,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,817.0,23,Superior,Hombre
0,0,53,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,2300.0,189,Secundaria,Hombre
0,1,51,5.550166,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,34,Secundaria,Mujer
1,0,25,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,0,Superior,Hombre
0,1,42,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,141,Superior,Mujer
0,1,26,1.4990274,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,900.0,2,Superior,Mujer
0,0,26,-1.3815829,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,4,Superior,Hombre
1,0,38,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2542.0,1,Superior,Hombre
1,1,20,-0.7462152,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,23,Secundaria,Mujer
0,1,43,9.509741,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,1,Primaria,Mujer
0,1,36,-9.27237,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,900.0,24,Superior,Mujer
0,0,22,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,3,Secundaria,Hombre
1,0,32,15.464412,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,12,Secundaria,Hombre
0,1,44,9.0125475,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,507.0,25,Secundaria,Mujer
0,0,33,9.522139,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,40,Secundaria,Hombre
1,1,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,463.0,10,Sin Educación,Mujer
0,1,25,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,33,Secundaria,Mujer
1,0,44,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,479.0,0,Primaria,Hombre
1,0,38,0.3008597,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,478.0,0,Primaria,Hombre
0,1,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,817.0,121,Secundaria,Mujer
1,1,64,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,60,Secundaria,Mujer
1,0,35,1.473883,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,480.0,33,Superior,Hombre
0,0,34,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1929.0,85,Superior,Hombre
0,1,49,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,9,Secundaria,Mujer
0,0,21,0.7028911,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,1,Primaria,Hombre
1,1,29,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,780.0,61,Superior,Mujer
0,0,54,0.15896748,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,950.0,23,Secundaria,Hombre
1,1,33,0.78572226,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,4,Secundaria,Mujer
0,1,21,3.6738605,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,29,Secundaria,Mujer
0,1,29,7.397831,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,472.0,0,Superior,Mujer
0,1,52,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,118,Superior,Mujer
1,0,30,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,730.0,76,Superior,Hombre
0,1,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,650.0,17,Superior,Mujer
0,0,51,-0.2771703,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1800.0,9,Secundaria,Hombre
1,0,26,1.246414,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,0,Primaria,Hombre
0,0,27,-1.5000954,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,466.0,66,Superior,Hombre
0,0,28,-2.501538,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,21,Superior,Hombre
0,1,47,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,2368.0,13,Superior,Mujer
1,1,19,15.422355,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,0,Secundaria,Mujer
0,1,59,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,101,Superior,Mujer
0,0,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,2034.0,0,Superior,Hombre
0,0,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,735.0,117,Secundaria,Hombre
1,0,32,0.20393233,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Hombre
0,1,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,820.0,17,Superior,Mujer
1,1,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,463.0,38,Secundaria,Mujer
1,1,33,4.9285994,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,2,Superior,Mujer
1,0,25,3.7191427,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,25,Secundaria,Hombre
1,0,23,4.4208565,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,4,Secundaria,Hombre
0,1,55,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,35,Superior,Mujer
0,0,41,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,48,Secundaria,Hombre
1,0,47,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,520.0,4,Secundaria,Hombre
1,0,56,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1705.0,93,Superior,Hombre
0,0,37,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1676.0,86,Superior,Hombre
1,0,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,617.0,10,Superior,Hombre
0,0,34,1.3215848,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,78,Primaria,Hombre
0,0,26,7.045021,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,5,Secundaria,Hombre
0,1,56,1.9850539,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,3687.0,220,Superior,Mujer
1,1,33,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,1,Secundaria,Mujer
1,1,27,4.8699203,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,800.0,8,Superior,Mujer
1,0,40,2.029526,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,530.0,3,Secundaria,Hombre
1,0,30,0.44108889,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
1,0,51,-4.2928834,CONSTRUCCION,0,0,1,0,1046.0,53,Secundaria,Hombre
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,118,Superior,Mujer
1,0,40,0.0,"EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONAL",0,0,0,1,3265.0,59,Superior,Hombre
0,0,39,7.7396398,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,109,Secundaria,Hombre
0,0,28,3.9159575,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,515.0,34,Secundaria,Hombre
0,1,42,12.311002,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,700.0,27,Superior,Mujer
0,0,41,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,53,Secundaria,Hombre
1,1,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,21,Primaria,Mujer
1,1,41,-6.550762,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1223.0,80,Superior,Mujer
1,1,20,1.0129057,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,455.0,1,Secundaria,Mujer
0,1,55,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,986.0,117,Superior,Mujer
1,1,66,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,142,Secundaria,Mujer
0,0,24,6.4434705,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,10,Secundaria,Hombre
0,1,48,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,118,Superior,Mujer
0,0,27,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,577.0,74,Secundaria,Hombre
0,0,25,3.8454528,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,22,Secundaria,Hombre
0,0,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,918.0,107,Secundaria,Hombre
1,1,30,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,34,Superior,Mujer
0,1,61,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,124,Superior,Mujer
1,0,65,3.6689627,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,460.0,152,Sin Educación,Hombre
1,0,27,0.2721462,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,466.0,25,Primaria,Hombre
0,0,29,7.154472,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1213.0,75,Secundaria,Hombre
0,1,37,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1676.0,116,Superior,Mujer
1,0,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Hombre
1,0,31,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,22,Secundaria,Hombre
1,0,29,10.967074,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,1,Superior,Hombre
1,1,26,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,901.0,9,Secundaria,Mujer
0,0,25,9.4338255,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,476.0,8,Superior,Hombre
0,1,36,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,901.0,3,Superior,Mujer
1,0,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,1,Superior,Hombre
1,1,20,8.501653,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,9,Primaria,Mujer
0,0,24,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,4,Superior,Hombre
0,1,56,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,35,Secundaria,Mujer
1,0,47,-4.8239594,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,1,Primaria,Hombre
0,0,54,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,1204.0,56,Secundaria,Hombre
1,1,31,5.092871,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,532.0,3,Superior,Mujer
0,0,51,23.872305,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,6,Secundaria,Hombre
0,0,57,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,131,Secundaria,Hombre
0,1,41,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,82,Superior,Mujer
0,1,59,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1412.0,121,Superior,Mujer
0,0,47,7.07004,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,474.0,137,Secundaria,Hombre
1,1,30,-3.7401857,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,660.0,10,Superior,Mujer
0,1,51,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1412.0,89,Superior,Mujer
0,1,54,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,120,Superior,Mujer
1,1,43,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,901.0,34,Superior,Mujer
0,0,48,-0.17692822,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,707.0,2,Primaria,Hombre
0,0,28,1.0896417,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,472.0,10,Superior,Hombre
0,1,39,1.9881605,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,87,Primaria,Mujer
1,1,21,18.145796,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,20,Secundaria,Mujer
1,0,21,1.1069069,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,470.0,0,Secundaria,Hombre
1,1,24,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Mujer
0,0,37,-5.563926,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,463.0,193,Primaria,Hombre
0,0,28,0.01819738,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,472.0,15,Secundaria,Hombre
0,0,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,550.0,10,Primaria,Hombre
1,0,31,7.386995,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,2,Secundaria,Hombre
1,0,59,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1200.0,247,Superior,Hombre
0,0,50,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,773.0,137,Secundaria,Hombre
0,1,33,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,700.0,5,Superior,Mujer
1,0,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1402.0,14,Superior,Hombre
1,1,47,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,2330.0,243,Superior,Mujer
1,1,56,1.2531614,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,129,Primaria,Mujer
1,0,41,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,356.0,10,Primaria,Hombre
0,0,43,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,738.0,138,Secundaria,Hombre
0,1,33,-4.9528275,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,12,Primaria,Mujer
0,0,20,0.0,EMPLEADOR DOMESTICO,0,0,1,0,810.0,23,Secundaria,Hombre
1,0,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,883.0,0,Secundaria,Hombre
0,0,48,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,26,Superior,Hombre
0,1,34,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,61,Superior,Mujer
0,1,32,6.777494,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,595.0,42,Secundaria,Mujer
0,1,23,4.5614233,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,550.0,28,Superior,Mujer
1,0,35,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,466.0,17,Secundaria,Hombre
1,1,47,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,8,Secundaria,Mujer
0,0,46,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,79,Secundaria,Hombre
0,1,25,-6.6556587,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,4,Secundaria,Mujer
1,0,39,0.0,COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS,0,0,0,1,840.0,6,Superior,Hombre
0,0,54,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1350.0,175,Secundaria,Hombre
0,1,33,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1006.0,22,Superior,Mujer
1,0,24,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,901.0,5,Secundaria,Hombre
1,0,21,4.3297443,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,23,Primaria,Hombre
0,0,46,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,738.0,161,Primaria,Hombre
1,1,32,6.4434705,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,29,Secundaria,Mujer
0,0,43,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,2245.0,133,Superior,Hombre
1,1,27,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,1,Secundaria,Mujer
1,1,60,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,86,Superior,Mujer
0,1,43,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,2641.0,78,Superior,Mujer
0,1,50,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1050.0,228,Superior,Mujer
0,0,21,5.7175198,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,8,Secundaria,Hombre
0,1,61,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,47,Superior,Mujer
1,1,23,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,901.0,5,Superior,Mujer
0,1,44,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,901.0,166,Superior,Mujer
1,0,28,1.4876237,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,29,Superior,Hombre
1,1,35,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,471.0,19,Secundaria,Mujer
0,1,71,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,124,Secundaria,Mujer
